矩阵大小,列访问时间(ms),列StdDev,行访问时间(ms),行StdDev,加速比,内存占用(KB),L1缓存倍数,L2缓存倍数,L3缓存倍数
624,0.59553,0.06423,0.10097,0.01895,5.898,3046.88,63.48,1.49,0.10
625,0.46187,0.03711,0.11977,0.03569,3.856,3056.64,63.68,1.49,0.10
626,0.45243,0.02518,0.10503,0.01726,4.308,3066.42,63.88,1.50,0.10
627,0.45810,0.02166,0.11617,0.01534,3.943,3076.22,64.09,1.50,0.10
628,0.44980,0.02008,0.10213,0.00937,4.404,3086.03,64.29,1.51,0.10
629,0.47120,0.04339,0.11030,0.01273,4.272,3095.86,64.50,1.51,0.10
630,0.46310,0.02601,0.10420,0.00698,4.444,3105.70,64.70,1.52,0.10
631,0.49647,0.06642,0.11113,0.02227,4.467,3115.56,64.91,1.52,0.10
632,0.48207,0.04114,0.11107,0.01497,4.340,3125.44,65.11,1.53,0.10
633,0.47093,0.03217,0.11200,0.00741,4.205,3135.33,65.32,1.53,0.10
634,0.47693,0.03992,0.10363,0.00635,4.602,3145.23,65.53,1.54,0.10
635,0.47180,0.02311,0.14747,0.06573,3.199,3155.16,65.73,1.54,0.10
636,0.48863,0.05710,0.10740,0.00947,4.550,3165.09,65.94,1.55,0.10
637,0.48113,0.02927,0.11030,0.00653,4.362,3175.05,66.15,1.55,0.10
638,0.47647,0.05144,0.10683,0.00711,4.460,3185.02,66.35,1.56,0.10
639,0.49423,0.04015,0.12250,0.04576,4.035,3195.00,66.56,1.56,0.10
640,0.58370,0.08271,0.11197,0.02266,5.213,3205.00,66.77,1.56,0.10
641,0.48803,0.03302,0.11163,0.00652,4.372,3215.02,66.98,1.57,0.10
642,0.63263,0.20354,0.14603,0.06522,4.332,3225.05,67.19,1.57,0.10
643,0.52083,0.05435,0.11327,0.00931,4.598,3235.09,67.40,1.58,0.11
644,0.49100,0.04700,0.12800,0.05320,3.836,3245.16,67.61,1.58,0.11
645,0.48250,0.02110,0.11307,0.00696,4.267,3255.23,67.82,1.59,0.11
646,0.49063,0.03456,0.11033,0.00710,4.447,3265.33,68.03,1.59,0.11
647,0.49470,0.05107,0.12103,0.02037,4.087,3275.44,68.24,1.60,0.11
648,0.51130,0.03097,0.11777,0.02137,4.342,3285.56,68.45,1.60,0.11
649,0.49523,0.03985,0.11410,0.00506,4.340,3295.70,68.66,1.61,0.11
650,0.48673,0.02641,0.12350,0.03817,3.941,3305.86,68.87,1.61,0.11
651,0.50687,0.04164,0.11553,0.01755,4.387,3316.03,69.08,1.62,0.11
652,0.51440,0.04866,0.11263,0.00834,4.567,3326.22,69.30,1.62,0.11
653,0.49027,0.01451,0.11710,0.01317,4.187,3336.42,69.51,1.63,0.11
654,0.50637,0.09863,0.12780,0.02486,3.962,3346.64,69.72,1.63,0.11
655,0.51373,0.03483,0.11117,0.00856,4.621,3356.88,69.93,1.64,0.11
656,0.62093,0.04778,0.12980,0.03168,4.784,3367.12,70.15,1.64,0.11
657,0.49680,0.01870,0.11737,0.00728,4.233,3377.39,70.36,1.65,0.11
658,0.49997,0.02858,0.11473,0.00845,4.358,3387.67,70.58,1.65,0.11
659,0.54360,0.09236,0.13347,0.04077,4.073,3397.97,70.79,1.66,0.11
660,0.52257,0.04059,0.11643,0.00976,4.488,3408.28,71.01,1.66,0.11
661,0.50887,0.02078,0.12533,0.01776,4.060,3418.61,71.22,1.67,0.11
662,0.50730,0.03010,0.11493,0.00739,4.414,3428.95,71.44,1.67,0.11
663,0.51953,0.02921,0.11750,0.00359,4.422,3439.31,71.65,1.68,0.11
664,0.52640,0.01376,0.11757,0.00953,4.477,3449.69,71.87,1.68,0.11
665,0.52427,0.04134,0.13300,0.02104,3.942,3460.08,72.08,1.69,0.11
666,0.51677,0.03525,0.11523,0.00594,4.485,3470.48,72.30,1.69,0.11
667,0.54183,0.03765,0.13117,0.01914,4.131,3480.91,72.52,1.70,0.11
668,0.53427,0.05054,0.11557,0.01520,4.623,3491.34,72.74,1.70,0.11
669,0.52950,0.03912,0.12160,0.00643,4.354,3501.80,72.95,1.71,0.11
670,0.52323,0.02023,0.13977,0.05164,3.744,3512.27,73.17,1.71,0.11
671,0.53720,0.03305,0.12673,0.01236,4.239,3522.75,73.39,1.72,0.11
672,0.65823,0.05778,0.13640,0.01577,4.826,3533.25,73.61,1.73,0.12
673,0.54130,0.03332,0.12560,0.00889,4.310,3543.77,73.83,1.73,0.12
674,0.52967,0.02021,0.12683,0.02587,4.176,3554.30,74.05,1.74,0.12
675,0.56090,0.06345,0.13547,0.02402,4.141,3564.84,74.27,1.74,0.12
676,0.54167,0.03977,0.12137,0.00804,4.463,3575.41,74.49,1.75,0.12
677,0.53467,0.02250,0.12560,0.00875,4.257,3585.98,74.71,1.75,0.12
678,0.55673,0.06136,0.13257,0.01992,4.200,3596.58,74.93,1.76,0.12
679,0.57683,0.10256,0.13410,0.02356,4.302,3607.19,75.15,1.76,0.12
680,0.58507,0.05588,0.12220,0.00925,4.788,3617.81,75.37,1.77,0.12
681,0.54370,0.01826,0.12727,0.00762,4.272,3628.45,75.59,1.77,0.12
682,0.55043,0.03098,0.12423,0.00879,4.431,3639.11,75.81,1.78,0.12
683,0.55270,0.02885,0.13593,0.02333,4.066,3649.78,76.04,1.78,0.12
684,0.54090,0.02399,0.12470,0.00897,4.338,3660.47,76.26,1.79,0.12
685,0.55437,0.03418,0.13070,0.01632,4.242,3671.17,76.48,1.79,0.12
686,0.55810,0.03054,0.12843,0.01129,4.345,3681.89,76.71,1.80,0.12
687,0.56477,0.03657,0.13437,0.01695,4.203,3692.62,76.93,1.80,0.12
688,0.69880,0.07816,0.19750,0.09235,3.538,3703.38,77.15,1.81,0.12
689,0.60070,0.06427,0.13900,0.01544,4.322,3714.14,77.38,1.81,0.12
690,0.56290,0.04491,0.13823,0.02453,4.072,3724.92,77.60,1.82,0.12
691,0.56417,0.02373,0.13283,0.01018,4.247,3735.72,77.83,1.82,0.12
692,0.57170,0.03533,0.12953,0.01134,4.414,3746.53,78.05,1.83,0.12
